fbpp,uniprot_id
FBpp0081293,Q9VHV1
FBpp0078365,Q7KTS2
FBpp0087569,A1Z802
FBpp0078375,Q9VNG7
FBpp0085232,Q9V9S3
FBpp0079380,Q9VLF2
FBpp0078392,Q9VNE4
FBpp0086569,Q8ML92;A0A1B2AIY1
FBpp0085549,Q9V968;A0A0B4LG04
FBpp0078427,Q8SX21
FBpp0078437,Q7JWT4
FBpp0082830,Q9VEP4
FBpp0078501,Q9VN45;A0A0B4K6I5
FBpp0289682,B7YZM8
FBpp0078586,Q8IPM1
FBpp0085071,P18102
FBpp0078614,Q9VMZ5
FBpp0078631,Q9VMX6
FBpp0078665,Q9VMU6
FBpp0081295,Q6NL44
FBpp0110262,Q9VEU6;B7Z0S6
FBpp0085115,Q9VA09
FBpp0110261,Q8INF0
FBpp0084819,Q07093;H5V8C6
FBpp0086393,A1ZA92
FBpp0110310,Q0E959
FBpp0078708,Q9VMR8;M9ND27
FBpp0083379,Q8IN43;A0A1B2AJ59
FBpp0078726,Q9VMR2
FBpp0078727,Q9VMR1
FBpp0085947,P20240
FBpp0085364,Q7KHK9
FBpp0292403,D4G7C7
FBpp0078736,Q9VMP7
FBpp0113003,Q9VMP8
FBpp0078760,Q9VMQ8
FBpp0085289,Q9V9P3;B5RJB0
FBpp0078774,Q9VML7
FBpp0078782,Q9I7P2
FBpp0079427,Q9VLB4
FBpp0290352,E2QCS7
FBpp0084683,Q9VAT8
FBpp0110067,Q0E8H8
FBpp0089127,A1ZBQ4
FBpp0078788,P10334;X2J8T8
FBpp0078802,P13238;X2J4V0
FBpp0305434,P11449;M9PCA1
FBpp0078870,Q9VMK5
FBpp0078868,Q9VMK3
FBpp0078813,Q960W0
FBpp0083626,Q9VD14
FBpp0078819,Q9VMI2
FBpp0078842,Q9VMH4
FBpp0078850,P35421
FBpp0078867,Q9VMK2
FBpp0078880,Q27597;M9PCQ1
FBpp0087979,Q9V4N3;E9P245
FBpp0304417,Q9W0S7
FBpp0078902,Q9VMD6;B5RIN0
FBpp0289521,Q9V579;A0A0B4KEN7
FBpp0081329,Q9VHR9
FBpp0087941,Q95RW8
FBpp0089177,Q27350
FBpp0302873,Q9VK02
FBpp0087141,Q9V629
FBpp0078977,Q9VM62
FBpp0086993,A1Z934
FBpp0080198,Q9VJT3
FBpp0084971,Q9VAC4
FBpp0084078,Q8IMV6
FBpp0305523,M9PHQ2
FBpp0291631,E1JGY2;P34021
FBpp0290792,E1JHK2
FBpp0081008,Q05192
FBpp0084131,Q24143
FBpp0088820,Q9V463
FBpp0079750,Q9VKL0
FBpp0080674,P50535;X2J6S0
FBpp0078993,Q9VM64
FBpp0079471,Q9VL71
FBpp0084963,P20349;C0MHU3
FBpp0080365,Q8IP27
FBpp0087440,Q8T8R6
FBpp0087130,Q8MKJ7
FBpp0083090,Q8T959
FBpp0083864,Q8T983
FBpp0079789,Q9VKJ1
FBpp0079054,Q9VM50
FBpp0083775,Q9VCN4
FBpp0079090,Q9VM12
FBpp0083690,Q9VD09
FBpp0080778,Q8T9G7
FBpp0304798,Q9VM11
FBpp0079091,Q9VM17
FBpp0110478,Q7PLS8
FBpp0087336,A1Z8C9
FBpp0079115,Q9VLW7
FBpp0083624,Q95RA8;A0A0B4KGK3
FBpp0079116,Q9VLW9
FBpp0079122,Q9VLY1
FBpp0288711,Q9VLX9
FBpp0087031,Q95RB2
FBpp0110594,Q9W5R5
FBpp0082978,Q8IN89
FBpp0290265,Q9VXB7
FBpp0085925,Q8SX68
FBpp0306036,Q95R98
FBpp0294011,M9NF32
FBpp0300985,Q9I7J1
FBpp0082008,Q9VGI4
FBpp0082285,Q9VFS5;A0A0C4DHE6
FBpp0079154,Q9VLU6;A0A1B3Q3M8
FBpp0082759,Q8SZ16;A0A1B2AJN1
FBpp0087097,Q7JW27
FBpp0304455,Q9VS80
FBpp0079172,Q9VLU5;X2J7F1
FBpp0305656,M9PIH9
FBpp0079207,Q9VLS0
FBpp0079209,Q9VLR9
FBpp0082068,Q9VG77
FBpp0303688,M9PBE2
FBpp0087934,Q7KMJ6
FBpp0079224,Q9VLP0
FBpp0079229,Q9VLP2
FBpp0290722,Q9V785
FBpp0087148,A1Z8R2
FBpp0302536,I0DHL3
FBpp0082204,P20193
FBpp0111689,Q32KD2
FBpp0079258,Q9VLS9
FBpp0083124,Q9VE11
FBpp0292475,Q9W3R8
FBpp0079277,Q8IPF7
FBpp0082327,Q95RF7
FBpp0288961,B7Z0I7
FBpp0289639,E1JGK5
FBpp0079291,Q8T0X8
FBpp0089406,Q3ZAK6
FBpp0079308,Q8IPF3
FBpp0086868,A1Z9B7
FBpp0080405,P49858;M9PDJ6
FBpp0079318,Q9VLL8
FBpp0304316,Q9VLL9
FBpp0081362,A0A0B4LGZ4;Q8INQ7
FBpp0079327,Q9VLN0
FBpp0083715,Q9VCU5
FBpp0079335,Q9VLH8
FBpp0088249,Q9V490
FBpp0290235,Q7KTW3
FBpp0079356,Q9VLH0
FBpp0079364,Q9VLF6
FBpp0290879,Q9VLF5
FBpp0079366,Q9VLF4
FBpp0301576,Q8MT42
FBpp0079369,Q9VLE6
FBpp0079371,Q9VLE5
FBpp0087587,Q9V568;D5A7J8
FBpp0079391,Q86BM0
FBpp0305400,Q9VAI6;D1FYT3
FBpp0086275,Q7JR82
FBpp0079418,Q9VLD7
FBpp0291104,Q0E8K8
FBpp0099503,P54622
FBpp0086051,Q7JXC4
FBpp0111515,Q9VM00
FBpp0288427,B7Z009
FBpp0303808,A0A0B4KFD6
FBpp0300390,A8DYR5
FBpp0079451,Q27403;M9PFC8
FBpp0082986,Q7KSE4
FBpp0086628,Q5U1B0
FBpp0087192,Q5U117
FBpp0079462,Q9VL89
FBpp0084120,Q9VC48
FBpp0079614,Q9VKV9
FBpp0081606,Q9VH81
FBpp0293662,D3DMF9
FBpp0079485,Q94883
FBpp0089346,Q9NKV0
FBpp0079489,Q9VL61
FBpp0087944,Q7JVQ2
FBpp0111769,A8DYZ3
FBpp0079497,Q9VL73
FBpp0304166,L7EEU0
FBpp0079501,Q9VL76
FBpp0079502,Q7KTF8
FBpp0289821,Q7KT97
FBpp0289395,A8JNX5
FBpp0290544,Q9VLW8
FBpp0082349,Q9VFN7
FBpp0080361,Q24009;E2QCR4
FBpp0293395,B6JUP5;A0A0S0WFC5
FBpp0083776,Q9VCN7
FBpp0079577,Q9VL00
FBpp0079578,Q9VKZ7
FBpp0080407,Q9V3I6
FBpp0083583,Q9VD55
FBpp0079584,Q58CK1
FBpp0079596,Q9VKX6
FBpp0080649,Q9VJ57
FBpp0082568,Q9VF78
FBpp0289824,Q7KN85
FBpp0086304,Q7K3R0
FBpp0291083,Q86NT5
FBpp0082129,Q9VG31
FBpp0291002,Q9W0F4
FBpp0293447,M9NEA1
FBpp0079662,Q9VL05
FBpp0083562,P40689;A4V379
FBpp0288515,P21525
FBpp0081288,Q9VHV8
FBpp0080024,Q9VK20
FBpp0079716,Q9VKR8
FBpp0085457,A1Z6N5
FBpp0079733,Q9VKN6
FBpp0079764,Q9VKN2
FBpp0083733,Q9VCT2
FBpp0302815,Q9XZT6;Q540Z9
FBpp0079900,Q9VKD7
FBpp0079757,Q9VKM4
FBpp0081214,Q9VI15
FBpp0079787,Q9VKJ7
FBpp0079919,Q9VKA5
FBpp0303962,Q9VTB0
FBpp0079801,Q9VKH6
FBpp0079803,Q9VKH5
FBpp0079814,Q9VKJ5
FBpp0290455,Q8SZ72
FBpp0080552,Q9VJD3;M9NCV1
FBpp0084875,Q9VAD6
FBpp0082093,Q9VGC3;A0A0B4KGW7
FBpp0083155,Q9VDY4
FBpp0082249,Q9VFY1
FBpp0084322,Q9VBJ6
FBpp0086019,Q7K1B3
FBpp0088683,O01352
FBpp0079882,P06601
FBpp0289159,Q7PLK0
FBpp0087866,Q7K5K0
FBpp0100102,Q6J5K9
FBpp0079912,Q9VKB2
FBpp0297720,E0R983
FBpp0083531,Q9VD76
FBpp0079924,Q9VKA0
FBpp0079940,Q9VKA1
FBpp0079926,Q8IP90
FBpp0297992,M9NDC5
FBpp0305224,Q9VIH9
FBpp0080958,Q8SXV2
FBpp0079942,Q86BL6
FBpp0086786,Q7K4K7
FBpp0086116,Q7K4W1
FBpp0079979,Q9VK60
FBpp0086818,A1Z9E0
FBpp0080031,Q9VK11
FBpp0084027,Q9VC67
FBpp0080033,Q8IP78
FBpp0080044,Q9VJZ6
FBpp0300970,Q9VVT6
FBpp0288575,Q9V9T1
FBpp0081737,Q9VGZ4
FBpp0290208,Q9VQE8
FBpp0080057,Q9V3H0
FBpp0087087,Q0E9B7
FBpp0087086,Q6NR36
FBpp0080059,Q8IP77
FBpp0296963,Q9VJD4
FBpp0080076,Q9VJY9
FBpp0085181,Q9V9V7
FBpp0080079,Q9VJY1
FBpp0080080,Q9VJX9
FBpp0080095,Q9VJX7
FBpp0083151,Q9VDY6
FBpp0080126,Q9V3U5
FBpp0080128,Q9V3H6
FBpp0084917,Q9VAC5
FBpp0292142,A1ZBN9
FBpp0080137,Q9V3G8
FBpp0080148,Q27607
FBpp0080156,Q9VJW5
FBpp0082026,Q9VGD6
FBpp0080167,Q9V3S9;B5RIV0
FBpp0080168,Q9V3U0
FBpp0080207,Q9VJS7
FBpp0083529,Q9VD83;C0MK54
FBpp0080212,Q9V3Y3;X2J8E8
FBpp0084758,Q9VAN1
FBpp0080215,Q24423;X2J9V3
FBpp0084085,Q8SY52
FBpp0080936,Q9VIL4
FBpp0084953,Q8MRN4
FBpp0080236,Q7KT81
FBpp0292972,Q9VJR3
FBpp0292594,Q9V3N8
FBpp0085367,P24785
FBpp0080287,Q9V3Y0
FBpp0083153,A4V346;P10041
FBpp0089410,Q9VI67
FBpp0080274,Q9V471
FBpp0080277,Q9V426
FBpp0080292,Q9V3I9
FBpp0111402,A8JRE2
FBpp0080298,P08044
FBpp0084094,Q9VC07
FBpp0080322,Q9I7M8
FBpp0080384,Q9V3I3
FBpp0271525,P22812
FBpp0085149,P32866;A0A0B4KI69
FBpp0080408,Q9VJL6
FBpp0080411,Q9V406
FBpp0080428,Q9VJK1
FBpp0080433,Q8IP19
FBpp0080475,Q9VJH2
FBpp0082809,Q9VEQ6
FBpp0080497,Q8IP15
FBpp0304527,Q4V424
FBpp0080513,Q8INZ7
FBpp0083137,Q7KSC4;A0A0B4KHD3
FBpp0080520,Q8INY9
FBpp0080522,Q9VJE6
FBpp0080534,Q9VJD8
FBpp0288843,A1ZBG4
FBpp0080537,Q9VJD0
FBpp0080554,Q9V431
FBpp0080688,Q9VJ12
FBpp0080557,Q9VJD7
FBpp0290124,Q9VJD6
FBpp0080574,Q8INY6
FBpp0291240,Q9VJB0
FBpp0080579,Q9VJB2
FBpp0099862,Q8IRH9
FBpp0080582,Q9VJA9
FBpp0289422,Q9VLU9
FBpp0080585,Q9VJA7
FBpp0288682,Q9VJU2
FBpp0080593,Q9VJA1
FBpp0080608,Q8INX8
FBpp0080621,Q8INX6
FBpp0083088,Q9VE38
FBpp0080631,Q9Y0A7
FBpp0080648,Q9VJ60
FBpp0083213,Q9VDV2
FBpp0080652,Q9VJ48
FBpp0080667,Q9VJ49
FBpp0085713,A1ZBK6
FBpp0080672,Q9VJ61
FBpp0085558,H1UUF6
FBpp0112148,Q9VFD5;A0A0B4LI92
FBpp0082792,Q7JQ02
FBpp0080693,Q9VJ07;M9PBD5
FBpp0305421,Q6NP60;M9PDA4
FBpp0080699,P18487;B5RIP2
FBpp0289273,A3RLR1;A0A1B2AJ02
FBpp0289884,E1JH07
FBpp0082029,Q9VGE5
FBpp0082801,Q9VES0
FBpp0293463,F3YDF1
FBpp0297140,Q9VEX6
FBpp0291496,Q9W1V6;S0AT10
FBpp0089101,Q94521
FBpp0080719,Q9VJ10
FBpp0080720,Q8SYD0
FBpp0084962,P20348
FBpp0291230,Q24212;X2JGF5
FBpp0291088,E1JH43
FBpp0080737,Q9VIY1
FBpp0081901,Q9VGJ4
FBpp0084076,Q9VC34
FBpp0080739,Q9VIX9
FBpp0080740,Q9VIX8
FBpp0083515,Q9VD92;H0RNK8
FBpp0080749,Q9VIW5
FBpp0289142,A4IJ58
FBpp0081597,Q9VHC3
FBpp0080787,Q9NG98
FBpp0080789,Q9VIU5
FBpp0291085,E1JIH4
FBpp0305367,Q9V730;A0A0B4KER9
FBpp0085763,Q9XZ08
FBpp0082725,Q9VEX0;D1Z367
FBpp0080859,Q9VIQ0;S5LV52
FBpp0081962,Q9VGE8
FBpp0300637,A0A0B4K601
FBpp0304913,Q9VW75
FBpp0080929,Q9VIK6
FBpp0086787,Q9V6Q2;H0RNB3
FBpp0080990,Q27591;A0A0S0WGT1
FBpp0080994,Q9VIG0
FBpp0081083,A0A0B4LGS3;Q9VI60
FBpp0081084,Q9VI64
FBpp0304582,Q8IRU2
FBpp0293525,M9NF13
FBpp0081086,Q8INT0
FBpp0291365,Q2PDZ4
FBpp0300825,Q9VAR7
FBpp0081087,Q9VI70
FBpp0081088,Q9VI72
FBpp0302861,M9PCD6
FBpp0081092,Q8T3W3
FBpp0084420,Q9VBC7
FBpp0081106,Q01644;A0A1B2AL19
FBpp0082012,Q9VGD8
FBpp0081124,Q9I7L4
FBpp0288958,Q9VXT8
FBpp0088643,Q9VXT3
FBpp0271847,Q9VKV4
FBpp0305541,Q9VMA0;M9PCC6
FBpp0083958,Q9VCB8
FBpp0081147,Q86BB0
FBpp0083568,Q9VD59
FBpp0081153,P06603
FBpp0085721,A1ZBL0
FBpp0289702,E1JIV5
FBpp0081182,Q8INR8
FBpp0290838,E1JJ73;O97067
FBpp0081202,Q8MRE6
FBpp0084716,Q9VAR6
FBpp0082066,Q9VG73
FBpp0081241,Q8SYU5
FBpp0111558,A8DYK6
FBpp0111673,Q7KUC2
FBpp0112945,Q8IPQ2
FBpp0081282,Q9VHX0
FBpp0289882,Q7JUY8
FBpp0082644,Q9VF25
FBpp0084991,Q9VA79
FBpp0111894,Q9VY91
FBpp0112234,A8JNP3
FBpp0081533,Q9VHF6
FBpp0085413,Q9V9E3;A0A0B4LES3
FBpp0083939,Q9VCC0
FBpp0271784,O76865
FBpp0081392,Q9VHM8
FBpp0081394,Q9VHM7
FBpp0085180,Q9V9V8
FBpp0081428,Q9VHM3
FBpp0081403,Q9VHK7
FBpp0301107,Q9VHK9
FBpp0290412,Q9VHM5
FBpp0087789,Q01820
FBpp0297875,P48809;E1JHA4
FBpp0303218,Q9VRX6;M9PEB8
FBpp0081440,Q9VHJ2
FBpp0081449,Q9V451
FBpp0081475,Q9VHH8
FBpp0300329,M9NFQ8
FBpp0081457,Q9VHG5
FBpp0081464,Q9VHG6
FBpp0082580,Q24478
FBpp0084965,Q9VAB8
FBpp0305304,Q9VK83
FBpp0110131,Q0KHY8
FBpp0081466,Q9VHH2
FBpp0111637,Q8MLS1
FBpp0081483,O15945;A0A0B4KFJ2
FBpp0081492,Q9VHJ6
FBpp0301157,Q9VWD5
FBpp0112122,A8JQW3
FBpp0086072,Q9V813;A0A0B4LFH0
FBpp0087292,A1Z8G0
FBpp0088886,Q7KT16
FBpp0088881,Q9W0H8
FBpp0088658,P51023
FBpp0304966,Q9VW70
FBpp0112952,Q8IQ00
FBpp0084248,Q9VBW3
FBpp0305422,Q9VVW5;M9PFW0
FBpp0112956,Q9VBX8
FBpp0082888,Q9VEK6;A0A0B4KHN4
FBpp0088856,Q9VGH5
FBpp0297903,Q9VMP9;M9NE92
FBpp0081617,Q9VH66
FBpp0112125,A8JQW5
FBpp0081634,Q9VH62
FBpp0083234,Q9VDR1
FBpp0081651,Q9VH38
FBpp0291478,Q9VTM5
FBpp0081652,Q9VH36
FBpp0305266,Q9VUB8
FBpp0304131,Q9VZ21
FBpp0304695,A0A0B4KET0
FBpp0305952,Q8I077
FBpp0083186,Q9VDX4
FBpp0081722,Q9VH14
FBpp0087585,Q8MPP3
FBpp0271771,Q9W122
FBpp0085261,P22265
FBpp0292970,M9MS48
FBpp0089381,Q7KUX7
FBpp0081757,Q9VGW5
FBpp0086494,Q7JPS2
FBpp0081790,Q9VGX7
FBpp0112201,Q8MT18
FBpp0081896,Q9VGK7
FBpp0081839,Q9VGQ8
FBpp0081842,Q9VGR1
FBpp0081843,Q9VGR7;A0A0B4KFR1
FBpp0088864,Q9VAF0;A4V3L8
FBpp0087144,Q8SWW2
FBpp0288457,Q9VFA2
FBpp0297714,A1Z6P0
FBpp0086957,A1Z935
FBpp0300867,M9NDW0
FBpp0081889,Q9VGL8
FBpp0082309,Q8ING6
FBpp0099893,P82890;D2NUJ1
FBpp0081946,Q9VGI0
FBpp0083198,Q9VDU9
FBpp0084873,P30975
FBpp0305003,M9PC80
FBpp0082028,Q9VGE3
FBpp0084113,Q9XYZ6
FBpp0082037,Q9VGB1
FBpp0111335,A1Z8H0
FBpp0305489,Q86BI3
FBpp0082069,Q9VG79
FBpp0087068,Q7K2E1
FBpp0082076,Q9VG91
FBpp0085580,A1ZBV0
FBpp0082080,Q9VGA2;A0A0B4LH92
FBpp0082086,D4G7E5;Q9VGB3
FBpp0293993,Q2PDY8
FBpp0289396,Q9VSE5
FBpp0082156,Q9VG24
FBpp0110105,Q0KI85
FBpp0082161,Q9VG13
FBpp0082209,Q9VFW9
FBpp0087260,P42280
FBpp0082858,Q9VEM8
FBpp0082256,Q9VFU3
FBpp0082258,Q8SXS2
FBpp0082257,Q9VFU2
FBpp0082263,Q9VFT7
FBpp0082287,Q9VFS4
FBpp0082313,Q9VFS6
FBpp0082342,Q9VFP9
FBpp0113056,Q9W1V1
FBpp0082351,Q9VFN2
FBpp0082359,Q9Y122
FBpp0083816,Q9VCL7
FBpp0082399,Q9VFK3;A0A1B2AIW4
FBpp0082411,Q9VFL4
FBpp0289295,Q9W4F3
FBpp0082416,Q9VFI4
FBpp0082442,Q9VFI5
FBpp0290490,Q9W362
FBpp0082428,Q8MSC4
FBpp0082434,Q9VFH4
FBpp0082453,Q9VFF6
FBpp0082752,Q9VET4
FBpp0082714,Q9VEX4
FBpp0289901,Q9VEW0
FBpp0082457,Q8INF2
FBpp0085960,Q7JX57;A0A1B2AJ28
FBpp0304261,A0A0B4LFW5
FBpp0082508,Q8MRT7
FBpp0086674,Q5BIA9
FBpp0088079,Q7JRJ1
FBpp0304588,O62589
FBpp0111746,P05049;A8JQZ2
FBpp0082549,Q9VF77
FBpp0087398,Q7JVK6
FBpp0112166,Q9VDK3
FBpp0292856,Q86B50
FBpp0086020,A1ZAY1
FBpp0305420,H5V8B9;Q9W0V1
FBpp0290501,Q4V6L1
FBpp0082709,Q9XZL8;A0A0B4LHI3
FBpp0304253,Q8T0S6;A0A0B4KFW0
FBpp0301546,Q27889;M9NE01
FBpp0083799,Q9VCQ7
FBpp0082720,Q9VEX1
FBpp0082742,Q9VEU9
FBpp0304832,M9PG98
FBpp0111337,Q6IGM9
FBpp0305260,M9PFM7
FBpp0305146,A0A0B4KGD0
FBpp0082812,Q9GU54
FBpp0290949,Q4V4P1
FBpp0082831,Q8INA5
FBpp0293795,H9ZYQ1
FBpp0082832,Q9VEP1
FBpp0082841,Q9VEN2
FBpp0082843,Q9VEM9
FBpp0289337,B7Z0L3
FBpp0082897,Q9VEJ1
FBpp0082903,Q9VEI3;H0RNN2
FBpp0289098,Q95YI5;B7Z066
FBpp0111861,A8JUX7
FBpp0111983,B9ZW35
FBpp0112173,Q4V551
FBpp0085354,Q9V9K7
FBpp0111476,A0A0H4Y1N6
FBpp0289216,Q9VEA4
FBpp0112954,Q86BK9
FBpp0082981,Q9VEB8
FBpp0298002,P16914;M9NFP7
FBpp0083009,Q8SZ46
FBpp0084799,Q7JZY1
FBpp0083045,Q961G6
FBpp0087515,A1Z840
FBpp0083083,Q9VE46
FBpp0083100,Q9VE39
FBpp0083101,Q9VE40
FBpp0083114,Q9VE23
FBpp0304952,Q9VTE8
FBpp0083132,H5V8A8;Q9VE09
FBpp0083976,Q8IMX4
FBpp0083140,Q8T975
FBpp0083147,Q9VDZ3;U3PU53
FBpp0291243,Q59E55
FBpp0289235,Q9VDZ5
FBpp0083934,Q9VCC7
FBpp0083959,Q9VCB9
FBpp0086153,A1ZAQ6
FBpp0087806,Q7JWR9;A0A0B4LEV3
FBpp0083223,Q9VDT8
FBpp0083225,Q9VDT6
FBpp0083230,Q9VDS5;B5RIZ2
FBpp0083264,Q9VDS7
FBpp0304498,Q9VKY3
FBpp0083267,Q9VDT2
FBpp0083342,Q7JQF1
FBpp0304872,Q9W3D5
FBpp0301993,M9PHY7
FBpp0083766,Q9VCP0;H5V896
FBpp0087862,Q7JVF1
FBpp0300529,M9NEL5
FBpp0083389,Q8IN41;A0A1B2AKM5
FBpp0083396,Q9VDI3
FBpp0083882,Q9VCF8
FBpp0083406,Q9VDG2
FBpp0099488,A1Z7A6
FBpp0083418,Q8SZZ8
FBpp0288717,A1Z7L6
FBpp0303926,M9PC40
FBpp0083432,Q9VDD9
FBpp0083435,Q9VDE4
FBpp0100008,Q59E43
FBpp0289671,P32748
FBpp0083445,Q9VDF7
FBpp0084473,Q9VB80
FBpp0083453,Q86NP2;A0A0H4Y1G0
FBpp0111325,Q6IGU9
FBpp0110091,Q0KI21
FBpp0083574,Q9V3B4;H0RN71
FBpp0083578,Q9VD48
FBpp0112177,Q9VD49
FBpp0111272,Q8MYT4
FBpp0087724,A1Z7J6
FBpp0085082,Q9VA38
FBpp0083704,Q9VCT9
FBpp0084418,Q9VBC4
FBpp0083707,Q9VCT5
FBpp0083713,Q8T045
FBpp0293006,H5V8A1
FBpp0083731,Q9VCT3
FBpp0084938,Q9VA93
FBpp0304060,Q9V3H5
FBpp0099820,P83102
FBpp0083761,Q9VCQ6
FBpp0304242,M9PF25
FBpp0083832,Q9VCJ8
FBpp0083849,Q9VCH9
FBpp0301696,C7LAE5
FBpp0099868,Q2PDP6
FBpp0083855,Q9VCI4
FBpp0084587,Q9VB07
FBpp0288975,B7YZP9
FBpp0086688,Q7K4P0
FBpp0304615,Q9VPL5
FBpp0290753,E1JHT6
FBpp0291910,A0A0B4JCU3
FBpp0084036,Q9VC57;A0A0B4LHV8
FBpp0099486,Q6XPX3
FBpp0083926,Q9VCD8
FBpp0084243,P22745;B5RIV8
FBpp0288677,Q9VQJ0
FBpp0088773,Q86BL4;N0ABE2
FBpp0087182,Q8T8Y5
FBpp0304117,Q9W3C9
FBpp0083991,P61849;A0A0B4KGT7
FBpp0085034,Q9VA51
FBpp0084011,Q9VC86
FBpp0084017,Q9V3H9
FBpp0084018,Q9VC98
FBpp0288806,A8JRA0
FBpp0088514,Q1RKU8
FBpp0290255,Q9VQN2
FBpp0290035,A8JUY3
FBpp0085171,Q9V9X5
FBpp0084155,Q9VBW9
FBpp0303321,Q9VBW6;A0A0B4KHU6
FBpp0289862,P0C919
FBpp0090954,Q8I935
FBpp0084257,Q9VBP8
FBpp0084258,Q8IMS5
FBpp0084265,Q9VBP6
FBpp0084272,Q9VBP2
FBpp0084273,Q9VBP0
FBpp0288660,Q4V5V6
FBpp0084288,Q9VBL6;A0A1B2AJ63
FBpp0084294,Q9VBM4
FBpp0300572,Q9VPM2
FBpp0084313,Q9VBK8
FBpp0084328,Q01071
FBpp0084330,O97178;A0A1B2AKK5
FBpp0084354,O97177
FBpp0084332,Q01068
FBpp0084352,P13096
FBpp0301834,Q9VKD9
FBpp0084396,O96690;A0A1B2AL20
FBpp0087526,A1Z823
FBpp0301783,O97176;A0A0B4KH50
FBpp0085983,A1ZB17
FBpp0100150,Q59E04
FBpp0084431,P08953;T2GGK5
FBpp0086186,A1ZAK1
FBpp0084440,Q9VBA1
FBpp0084458,Q04688
FBpp0084465,Q7KRY6;A4V3G8
FBpp0304994,M9PFX4
FBpp0084528,Q9VB51
FBpp0084543,Q9VB47
FBpp0290673,Q9VID4
FBpp0084559,Q9VB22
FBpp0112228,A8JUQ9
FBpp0297444,A0A0B4K7L4
FBpp0084669,P07909;A4V3J5
FBpp0084682,Q9VAT7
FBpp0297539,A0A0B4K7N3
FBpp0110171,Q0KI07
FBpp0110170,Q9VBG5
FBpp0084714,Q8MS59
FBpp0099977,Q9VRH6
FBpp0110250,Q0KIC0
FBpp0112051,A8JNK4
FBpp0088511,Q9VUV4
FBpp0084774,Q9VAM6
FBpp0085468,Q8SYQ8
FBpp0301582,A1Z6E0;A0A0B4K6X3
FBpp0084793,Q9VAL1
FBpp0084829,Q9VAI9
FBpp0085673,Q8SY61;A0A0B4LGZ8
FBpp0302976,M9PG25
FBpp0084876,Q8IMK0
FBpp0085571,Q60GL7
FBpp0084923,P07666;A0A126GV23
FBpp0288840,P32845
FBpp0084924,P07664
FBpp0084927,Q9VAA9
FBpp0084933,Q9VAA1
FBpp0084951,Q8IMJ2
FBpp0290646,E1JH39
FBpp0084967,Q961U0
FBpp0084976,P21663;A0A0B4LHV6
FBpp0084977,C0HKQ7;C0HKQ8
FBpp0087518,P36192;A0A1B2AIZ7
FBpp0085013,Q8IMI5
FBpp0085061,Q9VA45
FBpp0085062,Q9VA43
FBpp0085087,Q8IMH6
FBpp0085097,Q9VA17
FBpp0085137,Q9V9Z8
FBpp0290805,Q9VQS4
FBpp0085169,A0A0B4KI38;Q9V9X4
FBpp0304097,M9PEI9;Q9VY93
FBpp0289893,Q9VN95
FBpp0085182,Q9V9V6
FBpp0297538,A0A0B4K769
FBpp0292503,Q9VL81
FBpp0085872,A1ZB86
FBpp0110406,Q7PLI0
FBpp0304256,Q05733;I0B8M2
FBpp0085389,Q8T0G1
FBpp0085408,Q7JWI7
FBpp0110466,Q7PLI7
FBpp0087169,Q7JZ56
FBpp0085501,A1Z6S4
FBpp0085532,A1ZBU5
FBpp0085907,A1ZB61
FBpp0085908,Q9V8F5;A0A1B2AJ76
FBpp0085564,Q86BY9
FBpp0288908,Q8IRL4
FBpp0087910,Q5U191
FBpp0289427,E1JI03
FBpp0085590,O96863
FBpp0085611,Q7K0F7
FBpp0085632,A1ZBR5;G4LU15
FBpp0290053,A1ZBN5
FBpp0085641,Q4QPW2
FBpp0085643,A1ZBQ7
FBpp0085633,A1ZBR1
FBpp0288951,B7Z0X5
FBpp0085689,A1ZBM3
FBpp0085706,A1ZBJ8
FBpp0087183,Q8SX38
FBpp0085764,A1ZBH3
FBpp0085773,Q7K4M9
FBpp0292342,Q9VLA4
FBpp0085804,Q7K1W4
FBpp0099678,Q9VJK8
FBpp0086362,A1ZA98
FBpp0085847,A1ZB62
FBpp0297530,Q7K581
FBpp0085955,Q7KRI2;E1JGK7
FBpp0111941,A2VEI2
FBpp0085986,Q7K1H9
FBpp0111392,Q9VE43
FBpp0086579,Q7K3N1
FBpp0290276,Q9VTV6
FBpp0086045,Q7JR96
FBpp0086056,Q7JXA8;Q49BL6
FBpp0086060,Q7K3P6
FBpp0086119,Q8MRA9
FBpp0291587,A0A0B4JD70
FBpp0086135,A1ZAQ4
FBpp0297664,Q9VYI0
FBpp0086254,A1ZAI5;E1JH83
FBpp0086258,Q8MRC9
FBpp0100164,Q9W0L4
FBpp0086296,A1ZAE9
FBpp0086333,A1ZAC4
FBpp0088908,Q7KB18
FBpp0112072,A8JNQ1
FBpp0300234,A0A0B4K701
FBpp0087355,A1Z891
FBpp0086427,A1ZA64
FBpp0087603,Q7K3X8
FBpp0086476,Q9BJZ5;E2QCE8
FBpp0303375,Q9VU91
FBpp0303248,M9PHL7
FBpp0297159,M9ND00
FBpp0087733,A1Z7K6
FBpp0086515,Q0E965
FBpp0086574,Q7JVV8
FBpp0088870,A1Z7S3
FBpp0087273,Q7JRP4
FBpp0086614,A1Z9Q8
FBpp0088910,Q9V4E7
FBpp0099495,Q8I7C3
FBpp0086734,Q7K2Q5
FBpp0297515,Q9W0R3
FBpp0111545,Q6NN22
FBpp0297348,A0A0C4DHF6
